match_id,season,venue,innings,batting_team,bowling_team,over,ball,batter,bowler,runs_batter,runs_extras,runs_total,is_wide,is_legbye,is_wicket,dismissal_kind,player_out,toss_winner,toss_decision,match_winner
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,3,4,MR Marsh,Shafiq Jan,6,0,6,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,3,5,MR Marsh,Shafiq Jan,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,3,6,MR Marsh,Shafiq Jan,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,1,MR Marsh,Shakeel Ahmed,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,2,MR Marsh,Shakeel Ahmed,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,3,MR Marsh,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,4,TM Head,Shakeel Ahmed,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,5,TM Head,Shakeel Ahmed,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,4,6,TM Head,Shakeel Ahmed,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,1,MR Marsh,Wasim Ali,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,2,MR Marsh,Wasim Ali,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,3,MR Marsh,Wasim Ali,6,0,6,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,4,MR Marsh,Wasim Ali,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,5,MR Marsh,Wasim Ali,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,5,6,MR Marsh,Wasim Ali,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,1,TM Head,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,2,MR Marsh,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,3,TM Head,Shakeel Ahmed,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,4,TM Head,Shakeel Ahmed,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,5,TM Head,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,6,6,MR Marsh,Shakeel Ahmed,6,0,6,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,1,TM Head,Jay Odedra,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,2,MR Marsh,Jay Odedra,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,3,TM Head,Jay Odedra,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,4,TM Head,Jay Odedra,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,5,TM Head,Jay Odedra,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,7,6,MR Marsh,Jay Odedra,0,0,0,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,1,TM Head,Shakeel Ahmed,0,0,0,0,0,1,caught and bowled,TM Head,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,2,JP Inglis,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,3,MR Marsh,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,4,JP Inglis,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,5,MR Marsh,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,8,6,JP Inglis,Shakeel Ahmed,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,9,1,JP Inglis,J Ramanandi,4,0,4,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,9,2,JP Inglis,J Ramanandi,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,9,3,MR Marsh,J Ramanandi,1,0,1,0,0,0,,,Australia,field,Australia
40,2025/26,Pallekele International Cricket Stadium,2,Australia,Oman,9,4,JP Inglis,J Ramanandi,4,0,4,0,0,0,,,Australia,field,Australia
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,1,BA King,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,2,BA King,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,3,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,4,BA King,JT Smuts,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,5,BA King,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,0,6,BA King,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,1,BA King,Ali Hasan,0,0,0,0,0,1,caught,BA King,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,2,SO Hetmyer,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,3,SO Hetmyer,Ali Hasan,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,4,SD Hope,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,5,SD Hope,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,1,6,SD Hope,Ali Hasan,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,1,SD Hope,TJ Draca,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,2,SD Hope,TJ Draca,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,3,SD Hope,TJ Draca,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,4,SD Hope,TJ Draca,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,5,SD Hope,TJ Draca,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,6,SO Hetmyer,TJ Draca,0,1,1,1,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,2,7,SO Hetmyer,TJ Draca,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,1,SD Hope,Ali Hasan,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,2,SD Hope,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,3,SD Hope,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,4,SD Hope,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,5,SD Hope,Ali Hasan,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,3,6,SD Hope,Ali Hasan,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,1,SO Hetmyer,TJ Draca,0,0,0,0,0,1,caught,SO Hetmyer,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,2,RL Chase,TJ Draca,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,3,SD Hope,TJ Draca,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,4,SD Hope,TJ Draca,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,5,SD Hope,TJ Draca,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,4,6,SD Hope,TJ Draca,3,0,3,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,1,SD Hope,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,2,RL Chase,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,3,SD Hope,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,4,RL Chase,G Stewart,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,5,RL Chase,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,5,6,SD Hope,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,1,SD Hope,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,2,SD Hope,BAD Manenti,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,3,SD Hope,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,4,RL Chase,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,5,RL Chase,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,6,6,SD Hope,BAD Manenti,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,1,RL Chase,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,2,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,3,RL Chase,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,4,RL Chase,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,5,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,7,6,RL Chase,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,1,RL Chase,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,2,SD Hope,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,3,RL Chase,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,4,SD Hope,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,5,RL Chase,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,8,6,SD Hope,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,1,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,2,RL Chase,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,3,SD Hope,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,4,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,5,RL Chase,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,9,6,RL Chase,JT Smuts,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,1,SD Hope,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,2,RL Chase,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,3,RL Chase,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,4,RL Chase,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,5,SD Hope,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,10,6,SD Hope,CJPF Kalugamage,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,1,RL Chase,G Stewart,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,2,RL Chase,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,3,SD Hope,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,4,RL Chase,G Stewart,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,5,RL Chase,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,11,6,SD Hope,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,1,SD Hope,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,2,RL Chase,BAD Manenti,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,3,RL Chase,BAD Manenti,0,0,0,0,0,1,caught,RL Chase,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,4,R Powell,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,5,R Powell,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,12,6,R Powell,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,1,R Powell,JT Smuts,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,2,R Powell,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,3,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,4,R Powell,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,5,SD Hope,JT Smuts,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,13,6,SD Hope,JT Smuts,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,1,SD Hope,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,2,R Powell,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,3,R Powell,BAD Manenti,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,4,R Powell,BAD Manenti,0,0,0,0,0,1,caught,R Powell,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,5,SE Rutherford,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,14,6,SD Hope,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,1,SD Hope,CJPF Kalugamage,0,0,0,0,0,1,bowled,SD Hope,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,2,JO Holder,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,3,JO Holder,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,4,SE Rutherford,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,5,SE Rutherford,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,15,6,JO Holder,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,1,SE Rutherford,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,2,SE Rutherford,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,3,JO Holder,BAD Manenti,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,4,SE Rutherford,BAD Manenti,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,5,SE Rutherford,BAD Manenti,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,16,6,SE Rutherford,BAD Manenti,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,1,JO Holder,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,2,SE Rutherford,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,3,JO Holder,CJPF Kalugamage,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,4,JO Holder,CJPF Kalugamage,0,0,0,0,0,1,caught,JO Holder,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,5,MW Forde,CJPF Kalugamage,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,17,6,SE Rutherford,CJPF Kalugamage,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,1,MW Forde,G Stewart,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,2,MW Forde,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,3,SE Rutherford,G Stewart,0,1,1,1,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,4,SE Rutherford,G Stewart,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,5,SE Rutherford,G Stewart,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,6,MW Forde,G Stewart,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,18,7,MW Forde,G Stewart,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,1,SE Rutherford,Ali Hasan,0,1,1,1,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,2,SE Rutherford,Ali Hasan,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,3,SE Rutherford,Ali Hasan,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,4,SE Rutherford,Ali Hasan,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,5,MW Forde,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,6,MW Forde,Ali Hasan,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",1,West Indies,Italy,19,7,MW Forde,Ali Hasan,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,1,J Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,2,J Mosca,AJ Hosein,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,3,AJ Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,4,AJ Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,5,AJ Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,0,6,AJ Mosca,AJ Hosein,4,0,4,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,1,J Mosca,MW Forde,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,2,J Mosca,MW Forde,0,5,5,1,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,3,J Mosca,MW Forde,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,4,AJ Mosca,MW Forde,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,5,AJ Mosca,MW Forde,1,0,1,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,6,J Mosca,MW Forde,0,0,0,0,0,1,bowled,J Mosca,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,1,7,Syed Naqvi,MW Forde,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,1,AJ Mosca,AJ Hosein,2,0,2,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,2,AJ Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,3,AJ Mosca,AJ Hosein,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,4,AJ Mosca,AJ Hosein,0,0,0,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,5,AJ Mosca,AJ Hosein,6,0,6,0,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,2,6,AJ Mosca,AJ Hosein,0,0,0,0,0,1,caught,AJ Mosca,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,3,1,Syed Naqvi,MW Forde,0,1,1,1,0,0,,,Italy,field,West Indies
37,2025/26,"Eden Gardens, Kolkata",2,Italy,West Indies,3,2,Syed Naqvi,MW Forde,1,0,1,0,0,0,,,Italy,field,West Indies
